,#path, orbit, img_block, line, sample, lat, lon, an, ca, cf, rms,orbit_start,orbit_stop
139,106,86890,14,38,612,80.043352,272.903194,0.627454,0.778091,1.077544,8.096452000000001,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
140,106,86890,14,46,612,80.056866,272.816587,0.6031569999999999,0.758047,1.044136,5.82,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
141,106,86890,14,48,612,80.061249,272.804229,0.58372,0.734965,0.9840030000000001,5.74,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
142,106,86890,14,48,611,80.061464,272.803733,0.60012,0.761691,1.039884,5.245455000000001,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
143,106,86890,14,49,611,80.06384399999999,272.798811,0.594654,0.755617,1.01741,5.63625,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
144,106,86890,14,49,610,80.066262,272.794871,0.601942,0.7677649999999999,1.053247,5.25,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
145,106,86890,14,50,610,80.066484,272.794561,0.598298,0.765336,1.041099,6.122308,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
146,106,86890,14,51,610,80.069388,272.79121200000003,0.6013350000000001,0.7574390000000001,1.0161950000000002,6.3375,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
147,106,86890,14,51,609,80.070289,272.790412,0.6086239999999999,0.776876,1.039884,6.08,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
148,106,86890,14,52,609,80.072781,272.788839,0.614698,0.7756609999999999,1.021662,5.302,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
149,106,86890,14,52,608,80.07391899999999,272.788419,0.617128,0.78538,1.0368469999999999,5.903,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
150,106,86890,14,53,608,80.0762,272.78803999999997,0.617128,0.779306,1.031988,5.882,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
151,106,86890,14,53,607,80.077341,272.788046,0.620772,0.78781,1.041707,5.9545449999999995,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
152,106,86890,14,54,607,80.079852,272.788323,0.6183420000000001,0.793884,1.042314,7.46,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
153,106,86890,14,54,606,80.080764,272.788463,0.624417,0.795706,1.045959,7.5433330000000005,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
154,106,86890,14,55,606,80.083502,272.788898,0.628668,0.796313,1.040492,7.455,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
155,106,86890,14,55,605,80.083958,272.788971,0.632313,0.8011729999999999,1.042921,7.184,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
156,106,86890,14,56,604,80.087376,272.78958900000003,0.634135,0.8096760000000001,1.039277,7.471429,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
157,106,86890,14,56,603,80.09056,272.79031000000003,0.6347430000000001,0.8096760000000001,1.03624,7.875,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
158,106,86890,14,57,603,80.091014,272.79041800000005,0.6347430000000001,0.8151430000000001,1.030166,7.54,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
159,106,86890,14,57,602,80.093737,272.791108,0.63535,0.810891,1.0338100000000001,8.082,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
160,106,86890,14,58,602,80.09486899999999,272.79141400000003,0.638387,0.813928,1.038062,7.885555999999999,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
161,106,86890,14,58,601,80.096906,272.791958,0.6365649999999999,0.8151430000000001,1.0338100000000001,8.68125,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
162,106,86890,14,59,601,80.098715,272.79239,0.6426390000000001,0.816358,1.039277,7.6485710000000005,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
163,106,86890,14,59,600,80.100296,272.792707,0.640817,0.813321,1.0435290000000002,7.784444000000001,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
164,106,86890,14,60,600,80.102326,272.792999,0.643246,0.8169649999999999,1.041099,8.266,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
165,106,86890,14,60,599,80.103453,272.793068,0.641424,0.8193950000000001,1.033203,7.02,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
166,106,86890,14,63,620,80.071464,272.557465,0.652965,0.8169649999999999,1.092122,6.893333,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
167,106,86890,14,163,469,80.511375,272.998675,0.6289939999999999,0.786836,1.044368,14.046,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
168,106,86890,14,164,469,80.511979,272.981976,0.634335,0.7856489999999999,1.045555,9.413333,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
169,106,86890,14,165,471,80.513102,272.948437,0.628401,0.7809020000000001,1.061576,10.55,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
170,106,86890,14,166,471,80.513159,272.94676,0.627214,0.782089,1.066323,7.884,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
171,106,86890,14,167,471,80.51373199999999,272.929999,0.626027,0.7856489999999999,1.06395,7.0,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
172,106,86890,14,167,472,80.514104,272.919982,0.627214,0.7850560000000001,1.065136,8.65,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
173,106,86890,14,168,472,80.514372,272.913338,0.6289939999999999,0.784463,1.060983,6.558,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
174,106,86890,14,188,467,80.55574200000001,272.736654,0.635522,0.7880229999999999,1.092432,6.33,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
175,106,86890,14,188,466,80.55848,272.74072,0.636115,0.7850560000000001,1.09896,7.175,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
176,106,86890,14,189,466,80.560287,272.744078,0.637302,0.78743,1.1025200000000002,6.795,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
177,106,86890,14,189,465,80.561183,272.745949,0.634335,0.7880229999999999,1.1025200000000002,9.365556,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
178,106,86890,14,88,556,80.229108,272.93253799999997,0.6129220000000001,0.770205,1.124992,6.88,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
179,106,86890,14,101,544,80.272435,272.894829,0.610521,0.7780090000000001,1.12079,7.226667,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
180,106,86890,14,117,533,80.319372,272.852006,0.611121,0.7900159999999999,1.107583,7.5033330000000005,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
181,106,86890,14,125,525,80.346994,272.827406,0.611722,0.783412,1.099178,8.776667,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
182,106,86890,14,132,521,80.365864,272.809977,0.606865,0.750038,1.0870540000000002,10.447142999999999,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
183,106,86890,14,132,520,80.366412,272.809472,0.612757,0.755341,1.079395,9.436296,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
184,106,86890,14,133,520,80.36915,272.806925,0.612168,0.755341,1.081752,8.875333,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
185,106,86890,14,133,519,80.37051899999999,272.80565,0.615114,0.7565189999999999,1.072914,8.986087,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
186,106,86890,14,134,519,80.372163,272.80412,0.6162920000000001,0.7565189999999999,1.0752709999999999,9.965625,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
187,106,86890,14,134,518,80.37435500000001,272.802109,0.6210060000000001,0.757108,1.072914,9.334166999999999,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
188,106,86890,14,135,518,80.37517700000001,272.80136699999997,0.61747,0.758287,1.074681,9.501136,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
189,106,86890,14,135,517,80.37819300000001,272.798684,0.620416,0.760054,1.071146,8.86,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
190,106,86890,14,136,517,80.378467,272.798443,0.6162920000000001,0.7565189999999999,1.074092,9.199318,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
191,106,86890,14,137,517,80.381485,272.795755,0.6162920000000001,0.7535729999999999,1.0776270000000001,10.395833,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
192,106,86890,14,137,516,80.382307,272.795009,0.61747,0.757108,1.074681,9.793548,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
193,106,86890,14,138,516,80.3845,272.792979,0.618649,0.762411,1.069968,9.3516,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
194,106,86890,14,138,515,80.386143,272.791421,0.619827,0.7641789999999999,1.071146,9.8475,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
195,106,86890,14,139,515,80.387786,272.789828,0.618649,0.767125,1.067611,9.153243,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
196,106,86890,14,139,514,80.389975,272.78767,0.6162920000000001,0.765946,1.072325,10.26,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
197,106,86890,14,140,514,80.390796,272.786855,0.620416,0.765946,1.0682,9.481817999999999,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
198,106,86890,14,141,514,80.393807,272.78389500000003,0.620416,0.764768,1.069968,9.924,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
199,106,86890,14,141,513,80.394081,272.783629,0.624541,0.765946,1.0682,9.012821,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
200,106,86890,14,142,513,80.39681999999999,272.780979,0.623362,0.765946,1.068789,8.33125,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
201,106,86890,14,142,512,80.39791600000001,272.779926,0.622184,0.764768,1.068789,8.986207,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
202,106,86890,14,143,512,80.40010799999999,272.77781400000003,0.620416,0.762411,1.066433,9.491724000000001,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
203,106,86890,14,143,511,80.402027,272.775977,0.625434,0.767848,1.0704770000000001,9.298125,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
204,106,86890,14,144,511,80.403124,272.774941,0.625434,0.771408,1.068103,8.93875,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
205,106,86890,14,144,510,80.405866,272.77242,0.628401,0.773782,1.06751,12.6,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
206,106,86890,14,145,510,80.406141,272.772173,0.6289939999999999,0.773188,1.060389,9.395111,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
207,106,86890,14,146,510,80.40915799999999,272.769475,0.627807,0.776155,1.062763,8.883333,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
208,106,86890,14,146,509,80.409707,272.768986,0.627214,0.779716,1.058016,9.219744,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
209,106,86890,14,147,509,80.412448,272.76656299999996,0.6289939999999999,0.778529,1.0657299999999998,8.6675,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
210,106,86890,14,147,508,80.413545,272.76559,0.6289939999999999,0.778529,1.06217,8.6275,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
211,106,86890,14,148,508,80.415463,272.763866,0.629588,0.779716,1.0657299999999998,8.854,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
212,106,86890,14,148,507,80.417654,272.761875,0.624247,0.779122,1.060983,8.793571,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
213,106,86890,14,149,507,80.418749,272.760878,0.626621,0.779122,1.0574219999999999,9.745714,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
214,106,86890,14,149,506,80.421487,272.758403,0.624247,0.7809020000000001,1.0592030000000001,9.07,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
215,106,86890,14,150,506,80.421761,272.758158,0.628401,0.777342,1.056236,10.184091,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
216,106,86890,14,151,506,80.42477199999999,272.755473,0.626027,0.778529,1.056829,8.202222,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
217,106,86890,14,151,505,80.42531899999999,272.75498,0.624841,0.782089,1.055642,8.763428999999999,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
218,106,86890,14,152,505,80.428053,272.75248,0.620093,0.779716,1.059796,8.881739,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
219,106,86890,14,152,504,80.429419,272.751211,0.6159399999999999,0.779122,1.06217,10.077727000000001,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
220,106,86890,14,153,504,80.431057,272.749682,0.622467,0.775562,1.0592030000000001,9.915882,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
221,106,86890,14,153,503,80.43324100000001,272.747629,0.6195,0.772001,1.058609,7.760909,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
222,106,86890,14,154,503,80.43406,272.746855,0.622467,0.774968,1.058016,9.365909,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
223,106,86890,14,154,502,80.437061,272.744,0.616533,0.776155,1.056829,8.07,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
224,106,86890,14,155,502,80.437333,272.74374,0.616533,0.776749,1.053862,9.156444,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
225,106,86890,14,156,502,80.440334,272.740907,0.618907,0.774375,1.052082,9.665,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
226,106,86890,14,156,501,80.441153,272.740144,0.6177199999999999,0.774968,1.049115,7.641514999999999,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
227,106,86890,14,157,501,80.443609,272.737856,0.6171260000000001,0.777342,1.0473350000000001,9.436364,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
228,106,86890,14,157,500,80.44497199999999,272.736582,0.618907,0.776155,1.051489,11.985455,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
229,106,86890,14,158,500,80.446608,272.735045,0.6218739999999999,0.779122,1.051489,8.131714,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
230,106,86890,14,158,499,80.449061,272.732735,0.6230600000000001,0.773782,1.053862,9.02,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
231,106,86890,14,159,499,80.449606,272.732223,0.618907,0.776749,1.052082,7.820444,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
232,106,86890,14,160,498,80.452876,272.72913900000003,0.6177199999999999,0.774375,1.053862,9.197907,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
233,106,86890,14,161,498,80.455871,272.726276,0.6218739999999999,0.782682,1.053269,9.762308,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
234,106,86890,14,161,497,80.456688,272.725497,0.6195,0.774968,1.052675,9.137188,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
235,106,86890,14,162,497,80.458867,272.723429,0.6195,0.771408,1.050302,8.897917,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
236,106,86890,14,162,496,80.460773,272.72162599999996,0.620687,0.773782,1.054455,8.935714,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
237,106,86890,14,163,496,80.46213399999999,272.72033999999996,0.618313,0.773782,1.059796,8.206571,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
238,106,86890,14,163,495,80.464586,272.718049,0.620093,0.7708149999999999,1.058609,8.732222,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
239,106,86890,14,164,495,80.465131,272.717539,0.614753,0.772001,1.056236,7.863778,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
240,106,86890,14,165,495,80.468399,272.714516,0.618313,0.7809020000000001,1.0461479999999999,7.835,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
241,106,86890,14,165,494,80.468672,272.714266,0.6218739999999999,0.780309,1.053862,12.262051,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
242,106,86890,14,166,494,80.471396,272.71180400000003,0.618907,0.786243,1.047928,15.296470999999999,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
243,106,86890,14,166,493,80.472486,272.710828,0.6230600000000001,0.784463,1.0461479999999999,13.043636,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
244,106,86890,14,167,493,80.474393,272.709119,0.616533,0.7856489999999999,1.043181,12.150476,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
245,106,86890,14,167,492,80.476298,272.707404,0.6171260000000001,0.7809020000000001,1.052675,10.690769,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
246,106,86890,14,168,492,80.47765799999999,272.70618199999996,0.622467,0.7850560000000001,1.047928,9.89,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
247,106,86890,14,168,491,80.480374,272.703768,0.6171260000000001,0.7809020000000001,1.058609,10.385,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
248,106,86890,14,169,491,80.480645,272.703529,0.618313,0.782089,1.060983,7.993696000000001,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
249,106,86890,14,170,491,80.483886,272.700687,0.6177199999999999,0.79099,1.041401,8.473333,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
250,106,86890,14,170,490,80.484155,272.700447,0.623654,0.7850560000000001,1.059796,10.451025999999999,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
251,106,86890,14,171,490,80.487099,272.697733,0.623654,0.79455,1.0461479999999999,9.031053,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
252,106,86890,14,171,489,80.488162,272.696713,0.626027,0.7850560000000001,1.055642,10.69,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
253,106,86890,14,172,489,80.490012,272.6949,0.630774,0.792177,1.050302,18.73,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
254,106,86890,14,172,488,80.492114,272.692836,0.630774,0.788616,1.055642,9.805,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
255,106,86890,14,173,488,80.49315899999999,272.691818,0.636115,0.79277,1.050302,11.193721,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
256,106,86890,14,173,487,80.49601700000001,272.68906400000003,0.628401,0.78743,1.0461479999999999,9.23,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
257,106,86890,14,174,487,80.496275,272.688817,0.632555,0.795737,1.045555,17.444222,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
258,106,86890,14,175,487,80.49936,272.685844,0.637302,0.799297,1.044961,37.812,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
259,106,86890,14,175,486,80.499871,272.685348,0.630774,0.795737,1.044961,16.933529,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
260,106,86890,14,176,486,80.502413,272.682865,0.632555,0.796924,1.047928,16.215652,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
261,106,86890,14,176,485,80.503675,272.681642,0.629588,0.792177,1.055049,23.804545,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
262,106,86890,14,177,485,80.50543499999999,272.679958,0.632555,0.796924,1.053269,30.292432,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
263,106,86890,14,177,484,80.50768199999999,272.677818,0.630181,0.796924,1.061576,32.104,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
264,106,86890,14,178,484,80.508675,272.676875,0.631368,0.798111,1.055642,24.161111,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
265,106,86890,14,179,483,80.51163299999999,272.674035,0.631368,0.793957,1.06751,12.898810000000001,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
266,106,86890,14,180,483,80.514802,272.67087200000003,0.632555,0.79099,1.06929,8.00375,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
267,106,86890,14,180,482,80.515528,272.67012400000004,0.633741,0.7880229999999999,1.076411,6.985,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
268,106,86890,14,181,482,80.517933,272.667571,0.634335,0.790397,1.071664,7.124,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
269,106,86890,14,181,481,80.519603,272.665725,0.632555,0.7892100000000001,1.072851,7.184,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
270,106,86890,14,182,481,80.52079,272.66438999999997,0.6331479999999999,0.791583,1.073444,12.567674,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
271,106,86890,14,182,480,80.523619,272.661205,0.631368,0.792177,1.075224,7.77,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
272,106,86890,14,183,480,80.523854,272.660945,0.631961,0.792177,1.078191,8.626596000000001,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
273,106,86890,14,184,480,80.526885,272.65749,0.633741,0.792177,1.076411,7.10125,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
274,106,86890,14,64,575,80.154611,272.998701,0.639937,0.79782,1.0661610000000001,7.84,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
275,106,86890,14,200,482,80.55038,272.455828,0.630285,0.778828,1.068922,7.427,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
276,106,86890,14,200,483,80.549952,272.441546,0.627955,0.781158,1.063679,8.24,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
277,106,86890,14,201,483,80.549904,272.44012200000003,0.62912,0.781158,1.067757,7.917273,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
278,106,86890,14,201,484,80.549329,272.424514,0.62679,0.782323,1.060767,7.911428999999999,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
279,106,86890,14,202,484,80.54894499999999,272.414605,0.627373,0.78174,1.062514,7.908333,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
